c_d_dep,departamento,c_d_mun,municipio,grupo_de_cultivo,subgrupo_de_cultivo,cultivo,desagregaci_n_regional_y,a_o,periodo,rea_sembrada_ha,rea_cosechada_ha,producci_n_t,rendimiento_t_ha,estado_fisico_produccion,nombre_cientifico,ciclo_de_cultivo,c_digo_dane_departamento,c_digo_dane_municipio,grupo_cultivo,subgrupo,desagregaci_n_cultivo,rea_sembrada,rea_cosechada,producci_n,rendimiento,ciclo_del_cultivo,estado_f_sico_del_cultivo,c_digo_del_cultivo,nombre_cient_fico_del_cultivo
52,NARIÑO,52254,EL PEÑOL,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,712,674,465,0.69,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52885,YACUANQUER,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,476,416,430,1.03,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52240,CHACHAGUI,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,445,399,412,1.03,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52036,ANCUYA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,359,304,314,1.03,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52685,SAN BERNARDO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,340,270,209,0.78,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52540,POLICARPA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,323,304,209,0.69,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52001,PASTO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,311,280,241,0.86,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52287,FUNES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,217,211,211,1.00,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52378,LA CRUZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,214,168,313,1.87,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52699,SANTACRUZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,146,130,157,1.21,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52788,TANGUA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,108,96,99,1.03,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52320,GUAITARILLA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,103,97,96,0.99,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52565,PROVIDENCIA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,89,80,76,0.95,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52233,CUMBITARA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,64,64,66,1.03,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52435,MALLAMA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,48,45,39,0.86,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52838,TUQUERRES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,40,37,32,0.86,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52354,IMUES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,11,11,12,1.12,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52352,ILES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,10,10,11,1.06,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
52,NARIÑO,52612,RICAURTE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,5,5,3,0.62,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,,,,,,,,,,,,,
,Quindío,,Armenia,,,Café,,2019,2019,,,,,,,,63,63001,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1621.00,1098.00,1647.00,1.50,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Armenia,,,Café,,2020,2020,,,,,,,,63,63001,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1589.00,1110.00,1386.00,1.25,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Armenia,,,Café,,2021,2021,,,,,,,,63,63001,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1529.02,1056.61,1151.70,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Armenia,,,Café,,2022,2022,,,,,,,,63,63001,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1532.26,1141.98,960.73,0.84,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Armenia,,,Café,,2023,2023,,,,,,,,63,63001,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1528.33,1171.65,1434.50,1.22,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Armenia,,,Café,,2024,2024,,,,,,,,63,63001,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1526.41,1129.80,1524.23,1.35,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Buenavista,,,Café,,2019,2019,,,,,,,,63,63111,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,933.00,659.00,870.00,1.32,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Buenavista,,,Café,,2020,2020,,,,,,,,63,63111,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,874.00,662.00,808.00,1.22,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Buenavista,,,Café,,2021,2021,,,,,,,,63,63111,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,824.65,649.27,824.57,1.27,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Buenavista,,,Café,,2022,2022,,,,,,,,63,63111,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,835.48,692.15,672.73,0.97,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Buenavista,,,Café,,2023,2023,,,,,,,,63,63111,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,695.18,498.99,706.21,1.42,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Buenavista,,,Café,,2024,2024,,,,,,,,63,63111,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,706.24,531.45,934.06,1.76,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Calarcá,,,Café,,2019,2019,,,,,,,,63,63130,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,3173.00,2348.00,3110.00,1.32,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Calarcá,,,Café,,2020,2020,,,,,,,,63,63130,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,3149.00,2545.00,3116.00,1.22,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Calarcá,,,Café,,2021,2021,,,,,,,,63,63130,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,2932.63,2353.51,2353.51,1.00,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Calarcá,,,Café,,2022,2022,,,,,,,,63,63130,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,2911.23,2223.39,2214.25,1.00,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Calarcá,,,Café,,2023,2023,,,,,,,,63,63130,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,2893.67,2245.74,2545.84,1.13,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Calarcá,,,Café,,2024,2024,,,,,,,,63,63130,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,2794.31,2075.72,2903.16,1.40,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Circasia,,,Café,,2019,2019,,,,,,,,63,63190,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1627.00,1178.43,1473.04,1.25,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Circasia,,,Café,,2020,2020,,,,,,,,63,63190,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1464.00,1138.00,1408.00,1.24,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Circasia,,,Café,,2021,2021,,,,,,,,63,63190,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1385.88,1102.75,1157.89,1.05,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Circasia,,,Café,,2022,2022,,,,,,,,63,63190,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1390.89,1109.11,893.70,0.81,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Circasia,,,Café,,2023,2023,,,,,,,,63,63190,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1352.07,1059.56,1018.06,0.96,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Circasia,,,Café,,2024,2024,,,,,,,,63,63190,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1370.01,1080.22,1283.53,1.19,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Córdoba,,,Café,,2019,2019,,,,,,,,63,63212,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1475.00,1183.00,1533.00,1.30,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Córdoba,,,Café,,2020,2020,,,,,,,,63,63212,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1472.00,1171.00,1404.00,1.20,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Córdoba,,,Café,,2021,2021,,,,,,,,63,63212,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1462.71,1144.58,1144.58,1.00,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Córdoba,,,Café,,2022,2022,,,,,,,,63,63212,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1370.12,1100.23,834.35,0.76,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Córdoba,,,Café,,2023,2023,,,,,,,,63,63212,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1387.03,1120.28,962.14,0.86,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Córdoba,,,Café,,2024,2024,,,,,,,,63,63212,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1371.29,1081.58,1338.70,1.24,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Filandia,,,Café,,2019,2019,,,,,,,,63,63272,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1625.00,1277.00,1619.00,1.27,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Filandia,,,Café,,2020,2020,,,,,,,,63,63272,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1626.76,1382.76,1382.76,1.00,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Filandia,,,Café,,2021,2021,,,,,,,,63,63272,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1572.67,1249.52,1137.06,0.91,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Filandia,,,Café,,2022,2022,,,,,,,,63,63272,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1574.31,1237.19,1080.56,0.87,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Filandia,,,Café,,2023,2023,,,,,,,,63,63272,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1570.73,1243.31,984.54,0.79,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Filandia,,,Café,,2024,2024,,,,,,,,63,63272,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1536.66,1219.43,1373.48,1.13,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Génova,,,Café,,2019,2019,,,,,,,,63,63302,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,3313.00,2682.00,3478.00,1.30,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Génova,,,Café,,2020,2020,,,,,,,,63,63302,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,3301.00,2660.00,3188.00,1.20,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Génova,,,Café,,2021,2021,,,,,,,,63,63302,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,3221.35,2563.00,2563.00,1.00,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Génova,,,Café,,2022,2022,,,,,,,,63,63302,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,2981.49,2373.99,2498.66,1.05,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Génova,,,Café,,2023,2023,,,,,,,,63,63302,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,2916.61,2325.21,2076.03,0.89,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Génova,,,Café,,2024,2024,,,,,,,,63,63302,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,2948.74,2311.05,2860.44,1.24,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,La Tebaida,,,Café,,2019,2019,,,,,,,,63,63401,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,503.94,279.12,446.59,1.60,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,La Tebaida,,,Café,,2020,2020,,,,,,,,63,63401,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,526.00,419.00,525.00,1.25,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,La Tebaida,,,Café,,2021,2021,,,,,,,,63,63401,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,542.73,426.14,464.49,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,La Tebaida,,,Café,,2022,2022,,,,,,,,63,63401,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,544.25,415.40,525.30,1.26,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,La Tebaida,,,Café,,2023,2023,,,,,,,,63,63401,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,443.20,254.62,598.01,2.35,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,La Tebaida,,,Café,,2024,2024,,,,,,,,63,63401,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,443.94,292.76,392.30,1.34,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Montenegro,,,Café,,2019,2019,,,,,,,,63,63470,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1129.00,714.00,964.00,1.35,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Montenegro,,,Café,,2020,2020,,,,,,,,63,63470,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1102.00,786.00,981.00,1.25,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Montenegro,,,Café,,2021,2021,,,,,,,,63,63470,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1095.97,786.07,856.82,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Montenegro,,,Café,,2022,2022,,,,,,,,63,63470,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1106.96,789.43,901.98,1.14,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Montenegro,,,Café,,2023,2023,,,,,,,,63,63470,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1097.05,781.19,763.75,0.98,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Montenegro,,,Café,,2024,2024,,,,,,,,63,63470,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1109.90,776.63,961.25,1.24,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Pijao,,,Café,,2019,2019,,,,,,,,63,63548,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1522.15,1223.35,1529.19,1.25,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Pijao,,,Café,,2020,2020,,,,,,,,63,63548,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1471.00,1188.00,1436.00,1.21,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Pijao,,,Café,,2021,2021,,,,,,,,63,63548,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1456.03,1167.61,1331.08,1.14,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Pijao,,,Café,,2022,2022,,,,,,,,63,63548,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1452.84,1247.68,1085.54,0.87,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Pijao,,,Café,,2023,2023,,,,,,,,63,63548,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1473.39,1274.68,1261.10,0.99,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Pijao,,,Café,,2024,2024,,,,,,,,63,63548,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1472.73,1212.82,1651.25,1.36,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Quimbaya,,,Café,,2019,2019,,,,,,,,63,63594,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,2509.00,1681.00,2387.02,1.42,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Quimbaya,,,Café,,2020,2020,,,,,,,,63,63594,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,2491.00,1797.00,2246.00,1.25,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Quimbaya,,,Café,,2021,2021,,,,,,,,63,63594,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,2397.77,1739.01,1982.47,1.14,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Quimbaya,,,Café,,2022,2022,,,,,,,,63,63594,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,2288.48,1559.40,1470.32,0.94,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Quimbaya,,,Café,,2023,2023,,,,,,,,63,63594,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,2240.89,1546.10,2187.50,1.41,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Quimbaya,,,Café,,2024,2024,,,,,,,,63,63594,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,2193.53,1603.15,2797.80,1.75,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Salento,,,Café,,2019,2019,,,,,,,,63,63690,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,592.00,498.00,649.00,1.30,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Salento,,,Café,,2020,2020,,,,,,,,63,63690,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,581.00,512.00,616.00,1.20,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Salento,,,Café,,2021,2021,,,,,,,,63,63690,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,449.86,352.76,384.51,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Salento,,,Café,,2022,2022,,,,,,,,63,63690,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,448.48,369.33,303.71,0.82,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Salento,,,Café,,2023,2023,,,,,,,,63,63690,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,453.29,386.02,368.50,0.95,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Quindío,,Salento,,,Café,,2024,2024,,,,,,,,63,63690,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,455.79,375.26,464.47,1.24,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Pasto,,,Café,,2019,2019,,,,,,,,52,52001,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,309.49,277.13,308.00,1.11,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Pasto,,,Café,,2020,2020,,,,,,,,52,52001,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,315.00,311.00,186.60,0.60,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Pasto,,,Café,,2021,2021,,,,,,,,52,52001,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,319.33,294.83,427.50,1.45,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Pasto,,,Café,,2022,2022,,,,,,,,52,52001,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,318.22,282.60,385.77,1.37,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Pasto,,,Café,,2023,2023,,,,,,,,52,52001,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,298.26,262.44,392.61,1.50,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Pasto,,,Café,,2024,2024,,,,,,,,52,52001,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,247.80,200.20,371.69,1.86,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Albán,,,Café,,2019,2019,,,,,,,,52,52019,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1935.00,1626.00,2120.00,1.30,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Albán,,,Café,,2020,2020,,,,,,,,52,52019,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1915.00,1660.00,2000.00,1.20,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Albán,,,Café,,2021,2021,,,,,,,,52,52019,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1898.60,1652.53,1801.26,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Albán,,,Café,,2022,2022,,,,,,,,52,52019,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1882.30,1577.89,1551.95,0.98,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Albán,,,Café,,2023,2023,,,,,,,,52,52019,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1872.15,1604.95,1342.82,0.84,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Albán,,,Café,,2024,2024,,,,,,,,52,52019,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1848.99,1536.66,1616.67,1.05,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Ancuya,,,Café,,2019,2019,,,,,,,,52,52036,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,369.87,298.41,358.28,1.20,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Ancuya,,,Café,,2020,2020,,,,,,,,52,52036,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,366.00,326.00,197.00,0.60,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Ancuya,,,Café,,2021,2021,,,,,,,,52,52036,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,370.48,331.08,360.88,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Ancuya,,,Café,,2022,2022,,,,,,,,52,52036,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,379.35,323.79,215.25,0.66,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Ancuya,,,Café,,2023,2023,,,,,,,,52,52036,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,385.54,322.66,270.58,0.84,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Ancuya,,,Café,,2024,2024,,,,,,,,52,52036,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,403.24,329.10,325.87,0.99,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Arboleda,,,Café,,2019,2019,,,,,,,,52,52051,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1852.00,1563.00,2069.00,1.32,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Arboleda,,,Café,,2020,2020,,,,,,,,52,52051,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1827.00,1608.00,1969.00,1.22,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Arboleda,,,Café,,2021,2021,,,,,,,,52,52051,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1809.64,1580.97,1754.88,1.11,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Arboleda,,,Café,,2022,2022,,,,,,,,52,52051,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1744.97,1451.32,1389.00,0.96,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Arboleda,,,Café,,2023,2023,,,,,,,,52,52051,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1734.86,1471.60,1516.70,1.03,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Arboleda,,,Café,,2024,2024,,,,,,,,52,52051,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1676.24,1410.20,1658.17,1.18,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Belén,,,Café,,2023,2023,,,,,,,,52,52083,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,30.00,0.00,0.00,0.00,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Belén,,,Café,,2024,2024,,,,,,,,52,52083,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,143.33,126.00,140.36,1.11,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
